 Hour_year       Day          Hour         G_on         G_o          decl      w_sunset    w_sunrise        w       Light_hours   Theta_zeta    Gamma_s     Theta_t      Theta_l    Theta_i      f_end         
        3888         162          23      1324.9     -1303.9        23.0        74.0       -74.0       177.5         9.9       169.8       169.8        13.1        13.1        -2.3       -10.0        10.0
        3889         163           0      1324.6     -1280.6        23.1        73.9       -73.9      -167.5         9.9       165.2       165.2       -51.2       -51.2        11.6        -9.4         9.2
        3890         163           1      1324.6     -1189.4        23.1        73.9       -73.9      -152.5         9.9       153.9       153.9       -74.8       -74.8        25.3        -7.3         6.6
        3891         163           2      1324.6     -1036.4        23.1        73.9       -73.9      -137.5         9.9       141.5       141.5       -86.3       -86.3        38.5        -3.0         2.3
        3892         163           3      1324.6      -832.0        23.1        73.9       -73.9      -122.5         9.9       128.9       128.9       -94.4       -94.4        51.0         5.4        -3.4
        3893         163           4      1324.6      -590.3        23.1        73.9       -73.9      -107.5         9.9       116.5       116.5      -101.5      -101.5        63.1        21.8       -10.3
        3894         163           5      1324.6      -327.5        23.1        73.9       -73.9       -92.5         9.9       104.3       104.3      -108.5      -108.5        74.9        51.2       -17.9
        3895         163           6      1324.6       -61.8        23.1        73.9       -73.9       -77.5         9.9        92.7        92.7      -116.0      -116.0        87.0        83.9       -25.9
        3896         163           7      1324.6       188.9        23.1        73.9       -73.9       -62.5         9.9        81.8        81.8      -124.5      -124.5       -80.1       -75.7       -34.1
        3897         163           8      1324.6       407.4        23.1        73.9       -73.9       -47.5         9.9        72.1        72.1      -134.5      -134.5       -65.6       -65.3       -41.9
        3898         163           9      1324.6       578.9        23.1        73.9       -73.9       -32.5         9.9        64.1        64.1      -146.7      -146.7       -48.5       -59.8       -48.7
        3899         163          10      1324.6       691.6        23.1        73.9       -73.9       -17.5         9.9        58.5        58.5      -161.1      -161.1       -27.9       -57.1       -53.8
        3900         163          11      1324.6       737.9        23.1        73.9       -73.9        -2.5         9.9        56.1        56.1      -177.2      -177.2        -4.1       -56.1       -56.0
        3901         163          12      1324.6       714.7        23.1        73.9       -73.9        12.5         9.9        57.3        57.3       166.3       166.3        20.3       -56.6       -54.9
        3902         163          13      1324.6       623.5        23.1        73.9       -73.9        27.5         9.9        61.9        61.9       151.2       151.2        42.1       -58.7       -50.7
        3903         163          14      1324.6       470.4        23.1        73.9       -73.9        42.5         9.9        69.2        69.2       138.3       138.3        60.3       -63.0       -44.3
        3904         163          15      1324.6       266.1        23.1        73.9       -73.9        57.5         9.9        78.4        78.4       127.6       127.6        75.5       -71.4       -36.7
        3905         163          16      1324.6        24.3        23.1        73.9       -73.9        72.5         9.9        88.9        88.9       118.7       118.7        88.8       -87.8       -28.7
        3906         163          17      1324.6      -238.4        23.1        73.9       -73.9        87.5         9.9       100.4       100.4       110.9       110.9       -78.9        62.8       -20.5
        3907         163          18      1324.6      -504.1        23.1        73.9       -73.9       102.5         9.9       112.4       112.4       103.8       103.8       -67.0        30.1       -12.7
        3908         163          19      1324.6      -754.8        23.1        73.9       -73.9       117.5         9.9       124.7       124.7        96.8        96.8       -55.1         9.7        -5.6
        3909         163          20      1324.6      -973.4        23.1        73.9       -73.9       132.5         9.9       137.3       137.3        89.2        89.2       -42.7        -0.7         0.5
