#  day  time	GHI	DNI	DHI	Tamb	rH	WS12	WS06	WD
#  [day]  [time]	[W/m2]	[W/m2]	[W/m2]	[C]	[%]	[m/s]	[m/s]	[°]
30/06/2013 04:40	0	0.028	0	7.061	12.1	3.962	3.357	199
30/06/2013 04:50	0	0	0	6.408	12.5	4.238	3.635	198
30/06/2013 05:00	0	0.02	0	6.64	12.36	3.577	2.859	202
30/06/2013 05:10	0	0.059	0	6.498	12.91	3.724	2.96	204
30/06/2013 05:20	0	0.045	0	6.301	13.63	3.422	2.831	198
30/06/2013 05:30	0	0.051	0	6.559	14.46	3.59	3.03	200
30/06/2013 05:40	0	0.026	0	6.348	14.35	3.737	3.082	200
30/06/2013 05:50	0	0.004	0	5.939	14.59	3.349	2.925	192
30/06/2013 06:00	0	0.033	0	5.764	15.02	3.49	2.637	200
30/06/2013 06:10	0	0.028	0	5.892	14.8	2.561	1.965	199
30/06/2013 06:20	0	0.049	0	5.316	15.09	2.915	2.333	201
30/06/2013 06:30	0	0.028	0	5.761	14.93	3.708	2.781	205
30/06/2013 06:40	0	0	0	6.03	14.77	3.502	2.748	198
30/06/2013 06:50	0	0.032	0	5.321	15.25	3.039	2.334	201
30/06/2013 07:00	0	0.045	0	4.897	15.79	3.43	2.483	198
30/06/2013 07:10	0	0.031	0	4.693	16.18	3.271	2.38	200
30/06/2013 07:20	0.066	0	0.214	3.643	17.07	3.339	2.551	207
30/06/2013 07:30	4.566	2.879	4.416	3.707	17.62	3.561	2.597	199
30/06/2013 07:40	32.4	278.7	12.82	4.921	16.59	4.019	3.229	197
30/06/2013 07:50	62.49	452.2	18.81	5.687	15.57	3.987	3.489	196
30/06/2013 08:00	95.1	553.8	23.55	5.707	15.2	3.201	2.573	211
30/06/2013 08:10	129.9	628.7	27.81	5.604	15.38	3.182	2.741	200
30/06/2013 08:20	165.7	687.6	31.34	6.614	14.63	3.881	3.529	190
30/06/2013 08:30	202.7	738.5	34.19	7.331	14.08	4.502	4.105	190
30/06/2013 08:40	239.5	781.8	35.79	8.23	13.39	4.804	4.385	189
30/06/2013 08:50	275.7	815	37.64	8.82	12.91	4.77	4.439	190
30/06/2013 09:00	311.5	840	39.82	9.68	12.32	4.547	4.23	191
30/06/2013 09:10	346.5	863	41.31	10.74	11.57	3.924	3.759	188
30/06/2013 09:20	381.3	884	42.73	11.79	10.94	3.354	3.209	193
30/06/2013 09:30	414.8	901	44.03	12.59	10.48	3.347	3.327	193
30/06/2013 09:40	447.4	916	45.18	13.83	9.91	3.102	3.051	193
30/06/2013 09:50	478	925	47.07	15.22	9.26	2.655	2.447	205
30/06/2013 10:00	507.7	937	47.67	16.15	9.17	2.856	2.648	204
30/06/2013 10:10	536.4	948	47.94	16.91	9.03	2.904	2.856	192
30/06/2013 10:20	563.9	959	48.17	17.65	8.66	2.639	2.576	196
30/06/2013 10:30	589.7	966	49	18.35	8.25	3.022	2.898	196
30/06/2013 10:40	614.2	975	49.1	19.2	7.81	2.814	2.722	187
30/06/2013 10:50	636.9	982	48.7	19.7	7.589	2.51	2.451	191
30/06/2013 11:00	657.6	986	49.9	20.38	7.192	2.455	2.386	193
30/06/2013 11:10	676.4	987	51.72	21.37	6.707	2.194	2.073	201
30/06/2013 11:20	694.7	997	49.63	22.12	6.228	2.02	1.856	214
30/06/2013 11:30	710.3	1000	49.93	22.56	5.896	2.033	1.965	204
30/06/2013 11:40	723.7	1004	49.71	23.09	5.587	1.715	1.708	201
30/06/2013 11:50	735.1	1004	50.39	23.93	5.288	1.358	1.299	213
30/06/2013 12:00	744	1006	49.14	24.41	5.083	1.328	1.192	222
30/06/2013 12:10	752	1011	47.51	24.85	4.904	0.513	0.574	206
30/06/2013 12:20	756.5	1010	46.78	25.99	4.533	0.789	0.793	230
30/06/2013 12:30	762.2	1012	47.42	25.71	4.813	0.944	0.851	198
30/06/2013 12:40	765.6	1013	48.63	25.73	4.991	0.985	1.062	39
30/06/2013 12:50	760.6	1002	50.4	27.26	4.545	0.656	0.668	248
30/06/2013 13:00	755.2	994	52.21	27.02	4.674	1.166	1.091	239
30/06/2013 13:10	760.8	1013	47.34	26.92	4.745	0.462	0.468	205
30/06/2013 13:20	751.5	1007	47.11	27.38	4.62	1.054	1.022	221
30/06/2013 13:30	747.3	1010	46.41	27.87	4.412	1.719	1.535	323
30/06/2013 13:40	737.4	1006	47.14	28.07	4.323	1.605	1.468	327
30/06/2013 13:50	725.5	1001	47.55	27.55	4.512	1.9	1.667	359
30/06/2013 14:00	712	997	47.99	28.54	4.168	1.265	1.236	335
30/06/2013 14:10	696.9	992	49.01	27.72	4.382	1.949	1.739	63
30/06/2013 14:20	679.8	988	48.42	28.34	4.167	1.614	1.46	26
30/06/2013 14:30	653.9	970	49.03	28.59	4.025	1.077	1.074	6
30/06/2013 14:40	640.6	975	49.7	28.36	4.101	2.674	2.455	18
30/06/2013 14:50	618.9	970	48.38	28.52	4.086	1.551	1.345	33
30/06/2013 15:00	593.8	959	48.96	29.27	3.841	2.411	2.106	323
30/06/2013 15:10	569.3	951	48.45	29.47	3.761	2.216	2.046	304
30/06/2013 15:20	542.6	942	48.04	29.64	3.674	1.661	1.544	337
30/06/2013 15:30	513.9	930	47.81	29.3	3.781	3.161	2.677	345
30/06/2013 15:40	483.5	915	47.49	29.33	3.833	1.983	1.729	355
30/06/2013 15:50	452.5	900	47.25	29.96	3.613	2.731	2.427	315
30/06/2013 16:00	420	886	45.28	29.29	3.748	1.936	1.61	353
30/06/2013 16:10	386.9	868	44.32	29.66	3.618	2.626	2.382	327
30/06/2013 16:20	354.1	853	42.42	28.99	3.87	2.535	2.247	347
30/06/2013 16:30	320.6	839	39.58	29.39	3.74	2.292	2.132	355
30/06/2013 16:40	286.4	816	38.44	28.22	4.249	4.151	3.624	37
30/06/2013 16:50	250.6	784.5	37.01	28.05	4.386	5.403	4.877	28
30/06/2013 17:00	213.5	743.9	34.89	27.55	4.861	6.39	5.825	18
30/06/2013 17:10	176.2	694.6	32.17	27.24	5.737	6.353	5.26	10
30/06/2013 17:20	140.4	641.1	28.53	26.84	6.529	6.716	5.363	8
30/06/2013 17:30	105.1	573.2	24.22	26.39	6.775	6.344	5.102	9
30/06/2013 17:40	71.76	487.4	19.23	25.9	6.872	6.063	4.809	10
30/06/2013 17:50	37.75	305.5	13.18	25.31	7.19	6.19	4.876	10
30/06/2013 18:00	10.89	93.2	6.31	24.54	7.847	5.785	4.458	11
30/06/2013 18:10	0.373	0.016	0.623	23.67	8.34	5.315	4.622	23
30/06/2013 18:20	0	0.038	0	22.81	8.93	5.733	5.033	30
30/06/2013 18:30	0	0.021	0	21.93	9.53	5.617	4.853	30
30/06/2013 18:40	0	0.026	0	21.32	9.99	5.678	4.858	28
30/06/2013 18:50	0	0.009	0	20.73	10.48	5.69	4.808	27
30/06/2013 19:00	0	0.028	0	20.33	11.2	6.551	5.236	19
30/06/2013 19:10	0	0.054	0	19.51	12.71	6.436	4.989	16
30/06/2013 19:20	0	0.004	0	18.62	13.91	6.021	5.034	25
30/06/2013 19:30	0	0.005	0	18.12	15.26	5.943	4.988	27
30/06/2013 19:40	0	0.013	0	17.64	16.29	5.608	3.88	15
30/06/2013 19:50	0	0.034	0	16.99	17.02	4.332	2.485	16
30/06/2013 20:00	0	0.029	0	16.45	17.42	2.238	1.358	51
30/06/2013 20:10	0	0.028	0	16.53	18.51	0.864	0.454	57
30/06/2013 20:20	0	0.045	0	16.84	18.85	1.696	1.281	66
30/06/2013 20:30	0	0.026	0	16.34	19.26	1.653	1.104	72
30/06/2013 20:40	0	0.006	0	16.08	19.27	1.471	1.03	74
30/06/2013 20:50	0	0.031	0	16.52	20.81	2.311	1.689	51
30/06/2013 21:00	0	0.033	0	15.85	19.82	1.675	1.074	88
30/06/2013 21:10	0	0.061	0	15.99	20.26	1.295	0.695	71
30/06/2013 21:20	0	0.053	0	16.14	20.51	0.976	0.359	65
30/06/2013 21:30	0	0.035	0	15.34	20.17	1.809	1.527	153
30/06/2013 21:40	0	0.053	0	14.29	20.11	2.827	2.467	160
30/06/2013 21:50	0	0.009	0	13.17	18.82	3.029	2.095	139
30/06/2013 22:00	0	0.009	0	13.53	18.57	3.073	2.314	128
30/06/2013 22:10	0	0.055	0	14.16	17.36	2.16	2.027	162
30/06/2013 22:20	0	0.046	0	12.66	18.4	3.222	3.087	165
30/06/2013 22:30	0	0.078	0	11.91	19.84	3.288	2.693	165
30/06/2013 22:40	0	0.032	0	11.54	19.74	3.707	2.488	142
30/06/2013 22:50	0	0.088	0	11.56	18.77	3.442	2.679	155
30/06/2013 23:00	0	0.037	0	11.56	18.38	3.091	2.623	167
30/06/2013 23:10	0	0.061	0	11.65	17.9	3.573	3.111	186
30/06/2013 23:20	0	0.015	0	11.33	17.37	3.336	2.794	203
30/06/2013 23:30	0	0.052	0	10.22	18.46	3.693	2.93	214
30/06/2013 23:40	0	0.029	0	9.85	19.61	3.395	2.667	211
30/06/2013 23:50	0	0.035	0	10.53	18.95	3.188	2.531	196
01/07/2013 00:00	0	0.033	0	10.22	19.42	2.873	2.329	194
01/07/2013 00:10	0	0.017	0	9.25	20.35	3.68	3.12	181
01/07/2013 00:20	0	0.044	0	8.83	21.04	3.706	3.224	183
01/07/2013 00:30	0	0.084	0	8.51	21.35	3.535	3.088	184
01/07/2013 00:40	0	0.066	0	8.07	21.98	2.906	2.655	188
01/07/2013 00:50	0	0.031	0	7.616	22.61	3.31	2.803	179
01/07/2013 01:00	0	0.053	0	7.494	22.47	3.002	2.304	172
01/07/2013 01:10	0	0.052	0	7.523	22.7	3.269	2.657	182
01/07/2013 01:20	0	0.001	0	7.971	21.94	3.286	2.829	187
01/07/2013 01:30	0	0.015	0	8	20.49	3.93	3.254	185
01/07/2013 01:40	0	0.021	0	7.817	19.57	3.684	3.094	186
01/07/2013 01:50	0	0.037	0	7.668	20.46	2.271	1.929	176
01/07/2013 02:00	0	0.024	0	7.089	21.19	1.828	1.479	186
01/07/2013 02:10	0	0.019	0	6.947	21.03	1.56	1.295	207
01/07/2013 02:20	0	0.051	0	5.602	21.69	2.059	1.67	209
01/07/2013 02:30	0	0.026	0	5.243	21.62	2.268	1.641	218
01/07/2013 02:40	0	0.021	0	4.826	21.88	2.264	1.68	210
01/07/2013 02:50	0	0.046	0	4.228	22.42	3.042	2.434	213
01/07/2013 03:00	0	0	0	4.126	22.44	3.365	2.628	209
01/07/2013 03:10	0	0.044	0	4.753	21.77	3.274	2.53	199
01/07/2013 03:20	0	0.073	0	5.575	21.38	4.203	3.597	194
01/07/2013 03:30	0	0.037	0	5.78	21.76	4.299	3.586	183
01/07/2013 03:40	0	0.006	0	5.787	21.42	4.383	3.813	183
01/07/2013 03:50	0	0.029	0	6.616	20.62	4.414	3.972	189
01/07/2013 04:00	0	0.022	0	6.88	20.41	3.177	2.459	199
01/07/2013 04:10	0	0.03	0	5.904	21.33	3.098	2.468	202
01/07/2013 04:20	0	0.007	0	5.011	22.27	2.635	1.79	222
01/07/2013 04:30	0	0.019	0	4.329	23.46	3.503	2.459	221
01/07/2013 04:40	0	0	0	4.192	23.23	4.041	3.094	211
01/07/2013 04:50	0	0.026	0	4.734	23.05	3.625	2.825	202
01/07/2013 05:00	0	0.009	0	5.515	22.43	3.314	2.517	196
01/07/2013 05:10	0	0.031	0	5.466	22.01	3.908	3.35	193
01/07/2013 05:20	0	0.011	0	5.085	22.26	4.973	4.437	191
01/07/2013 05:30	0	0.028	0	5.083	22.42	5.452	4.784	189
01/07/2013 05:40	0	0.018	0	5.085	22.17	4.948	4.408	194
01/07/2013 05:50	0	0.006	0	5.006	22.34	2.998	2.282	210
01/07/2013 06:00	0	0.003	0	3.945	23.86	2.712	1.99	212
01/07/2013 06:10	0	0.039	0	3.347	24.81	3.024	2.32	214
01/07/2013 06:20	0	0.046	0	3.962	23.56	4.326	3.801	198
01/07/2013 06:30	0	0.029	0	3.866	23.22	4.824	4.421	195
01/07/2013 06:40	0	0.019	0	4.166	22.9	3.411	2.687	208
01/07/2013 06:50	0	0.029	0	3.257	23.96	3.238	2.341	220
01/07/2013 07:00	0	0.019	0	3.356	24.09	4.068	2.98	217
01/07/2013 07:10	0	0.023	0	3.766	23.29	3.867	2.917	220
01/07/2013 07:20	0.097	0	0.192	3.198	24.03	3.421	2.365	227
01/07/2013 07:30	4.321	3.496	4.039	3.142	24.42	3.832	2.695	220
01/07/2013 07:40	32.05	285.4	12.26	3.674	23.26	4.263	3.108	211
01/07/2013 07:50	63.14	458.8	18.86	4.532	21.63	3.979	2.995	211
01/07/2013 08:00	95.7	550	24.48	4.792	21.79	4.406	3.642	211
01/07/2013 08:10	130.9	632.2	28.25	4.679	21.9	3.625	2.946	203
01/07/2013 08:20	167.8	696.8	31.64	6.096	19.12	3.792	3.178	204
01/07/2013 08:30	204.3	741.2	34.89	7.102	17.87	4.389	3.833	199
01/07/2013 08:40	241.3	780.9	37.58	8.12	17.11	3.858	3.194	207
01/07/2013 08:50	277	801	42.68	9.13	16.86	3.62	3.124	214
01/07/2013 09:00	313.1	827	45.12	10.29	15.34	3.634	3.084	214
01/07/2013 09:10	348.6	854	46.01	11.31	13.89	3.498	3.023	212
01/07/2013 09:20	383.5	875	47.36	12.68	12.1	3.799	3.263	211
01/07/2013 09:30	417.5	893	49.05	13.6	11	4.035	3.613	207
01/07/2013 09:40	450.2	909	50.07	14.49	10.28	3.681	3.27	208
01/07/2013 09:50	481.6	922	51.1	15.36	9.63	3.576	3.163	211
01/07/2013 10:00	511.9	934	52.34	16.52	8.83	3.35	3.005	209
01/07/2013 10:10	541.3	947	51.84	17.45	8.15	3.466	2.985	212
01/07/2013 10:20	568.8	959	51.43	18.34	7.405	2.881	2.62	212
01/07/2013 10:30	594.9	969	51.11	19.12	7.136	3.081	2.704	217
01/07/2013 10:40	619.4	976	51.54	20.04	6.797	2.735	2.461	223
01/07/2013 10:50	641.9	982	52.04	20.73	6.766	2.708	2.349	220
01/07/2013 11:00	663.1	989	51.99	21.48	6.696	2.698	2.497	217
01/07/2013 11:10	682.9	995	51.93	21.95	6.945	2.831	2.596	216
01/07/2013 11:20	700.4	998	52.56	22.55	6.916	2.594	2.245	225
01/07/2013 11:30	716.2	1002	52.69	23.07	6.47	2.134	1.994	211
01/07/2013 11:40	730.1	1004	53.45	23.5	6.24	2.306	2.098	215
01/07/2013 11:50	742.5	1007	53.36	23.8	5.889	2.418	2.192	217
01/07/2013 12:00	752.9	1010	53.17	24.31	5.776	2.097	1.782	231
01/07/2013 12:10	760.6	1013	52.11	24.87	5.661	1.778	1.726	226
01/07/2013 12:20	767.2	1015	51.52	25.29	6.028	1.576	1.38	215
01/07/2013 12:30	770	1015	51.57	25.72	5.807	1.288	1.166	198
01/07/2013 12:40	774	1020	49.26	26.58	5.685	1.616	1.545	263
01/07/2013 12:50	773.4	1020	47.76	26.93	5.39	0.78	0.802	306
01/07/2013 13:00	773.3	1023	46.9	26.71	5.255	1.083	0.97	244
01/07/2013 13:10	769.6	1022	47.35	26.7	5.172	1.447	1.38	189
01/07/2013 13:20	763.8	1023	45.89	27.91	4.658	0.57	0.627	243
01/07/2013 13:30	757.3	1022	46.04	27.2	4.7	1.293	1.269	162
01/07/2013 13:40	747.5	1021	45.29	27.95	4.347	0.85	0.806	195
01/07/2013 13:50	736.4	1020	44.1	28.53	3.949	1.04	0.936	202
01/07/2013 14:00	724.7	1018	44.57	28.48	3.539	1.281	1.211	213
01/07/2013 14:10	707.3	1013	43.15	29.18	3.169	0.83	0.794	242
01/07/2013 14:20	691.7	1009	43.98	28.69	3.338	1.25	1.097	284
01/07/2013 14:30	672.3	1005	43.12	29.21	3.171	1.121	1.082	194
01/07/2013 14:40	651.3	996	44.88	28.54	3.358	0.985	0.993	145
01/07/2013 14:50	630.3	995	43.08	29.35	2.991	0.929	0.862	197
01/07/2013 15:00	608.3	989	43.87	28.87	2.883	2.107	2.035	196
01/07/2013 15:10	580.6	980	41.46	29.7	2.725	0.871	0.82	202
01/07/2013 15:20	551	967	41.12	29.54	2.679	1.065	0.949	235
01/07/2013 15:30	524.5	960	40.47	29.43	2.316	1.904	1.664	235
01/07/2013 15:40	494.4	951	38.89	29.58	2.372	0.806	0.837	233
01/07/2013 15:50	462.9	939	38.01	29.76	2.451	0.801	0.792	151
01/07/2013 16:00	432.1	927	38.08	29.84	2.466	1.482	1.426	138
01/07/2013 16:10	398.4	907	38.03	29.7	2.286	1.82	1.701	195
01/07/2013 16:20	355.4	868	36.3	29.92	1.696	1.44	1.28	193
01/07/2013 16:30	324.5	859	34.65	29.83	1.147	1.914	1.345	124
01/07/2013 16:40	291.6	843	33.39	29.63	1.139	1.815	1.751	180
01/07/2013 16:50	253.5	808	31.44	29.54	1.071	1.299	1.226	149
01/07/2013 17:00	216.3	768.1	30.06	29.4	0.904	1.829	1.655	166
01/07/2013 17:10	181.3	729.7	28.29	29.33	1.584	3.252	2.984	249
01/07/2013 17:20	144.9	681.5	24.59	29.01	2.372	3.656	3.035	276
01/07/2013 17:30	108	609.1	20.6	28.44	2.512	4.222	3.326	275
01/07/2013 17:40	71.17	501	15.88	27.94	2.579	3.625	2.834	269
01/07/2013 17:50	36.7	326.7	10.28	27.34	2.707	3.291	2.37	268
01/07/2013 18:00	9.66	102.6	3.981	26.63	3.214	3.006	2.115	267
01/07/2013 18:10	0.016	0.012	0.037	25.67	3.402	2.538	1.646	255
01/07/2013 18:20	0	0.005	0	24.73	3.807	2.326	1.543	252
01/07/2013 18:30	0	0	0	23.47	4.135	1.972	1.141	265
01/07/2013 18:40	0	0.014	0	23.16	4.845	3.178	2.631	359
01/07/2013 18:50	0	0	0	23.56	7.515	1.683	1.297	348
01/07/2013 19:00	0	0.006	0	22.71	9.12	1.137	0.837	29
01/07/2013 19:10	0	0.024	0	21.31	9.76	3.8	3.015	67
01/07/2013 19:20	0	0.028	0	21.03	10.48	4.373	3.478	57
01/07/2013 19:30	0	0.019	0	19.47	11.41	3.12	2.156	54
01/07/2013 19:40	0	0.006	0	18.81	11.78	3.309	2.017	45
01/07/2013 19:50	0	0.004	0	17.98	12.42	2.616	1.279	42
01/07/2013 20:00	0	0.045	0	18.21	12.7	2.734	1.651	58
01/07/2013 20:10	0	0.021	0	18.27	12.65	2.501	1.559	98
01/07/2013 20:20	0	0.013	0	18.43	12.4	1.959	1.374	118
01/07/2013 20:30	0	0.014	0	18.07	12.52	0.774	0.811	109
01/07/2013 20:40	0	0.041	0	17.53	13.01	1.43	1.629	357
01/07/2013 20:50	0	0.041	0	17.58	13.4	2.114	1.809	352
01/07/2013 21:00	0	0.039	0	16.34	13.75	1.976	1.963	211
01/07/2013 21:10	0	0.011	0	15.91	14.2	2.055	1.563	212
01/07/2013 21:20	0	0.053	0	15.83	13.66	1.976	1.552	209
01/07/2013 21:30	0	0.049	0	15.14	13.74	1.883	1.494	182
01/07/2013 21:40	0	0.022	0	15.21	12.96	1.112	0.769	190
01/07/2013 21:50	0	0.058	0	14.84	13.32	1.399	1.064	205
01/07/2013 22:00	0	0.024	0	13.75	11.98	1.951	1.469	210
01/07/2013 22:10	0	0.041	0	12.6	11.72	2.377	1.514	202
01/07/2013 22:20	0	0.014	0	12.44	12.23	2.896	2.244	196
01/07/2013 22:30	0	0.036	0	12.4	12.89	2.228	1.807	194
01/07/2013 22:40	0	0.069	0	11.23	13.54	1.725	1.243	171
01/07/2013 22:50	0	0.044	0	11.05	14.03	2.223	1.759	178
01/07/2013 23:00	0	0.064	0	11.56	14.11	2.35	1.797	199
01/07/2013 23:10	0	0.026	0	11.48	14.58	2.353	1.812	202
01/07/2013 23:20	0	0.014	0	10.94	15.21	2.677	2.23	183
01/07/2013 23:30	0	0.033	0	10.64	15.92	3.239	2.761	180
01/07/2013 23:40	0	0.028	0	10.65	16.06	2.961	2.575	198
01/07/2013 23:50	0	0.038	0	10.51	15.72	2.808	2.088	198
02/07/2013 00:00	0	0.062	0	10.07	15.81	2.96	2.209	201
02/07/2013 00:10	0	0.023	0	10.07	15.56	3.682	2.959	199
02/07/2013 00:20	0	0.018	0	10.32	15.21	3.574	2.876	202
02/07/2013 00:30	0	0.009	0	9.48	16.2	3.129	2.277	204
02/07/2013 00:40	0	0.067	0	8.75	17.06	2.892	2.086	204
02/07/2013 00:50	0	0.042	0	8.93	17.92	3.548	2.589	208
02/07/2013 01:00	0	0.021	0	7.988	19.36	4.118	3.13	208
02/07/2013 01:10	0	0.016	0	7.48	20.26	3.255	2.562	205
02/07/2013 01:20	0	0.025	0	8.07	19.62	3.185	2.429	205
02/07/2013 01:30	0	0.021	0	6.481	19.81	2.442	1.89	225
02/07/2013 01:40	0	0.036	0	5.873	20.59	2.81	1.984	211
02/07/2013 01:50	0	0.029	0	6.385	20.19	2.27	1.635	210
02/07/2013 02:00	0	0.027	0	6.288	20.36	2.345	1.864	198
02/07/2013 02:10	0	0.014	0	6.337	19.77	3.339	2.841	197
02/07/2013 02:20	0	0.008	0	6.387	19.95	2.736	1.994	208
02/07/2013 02:30	0	0	0	5.965	20.71	2.331	1.697	199
02/07/2013 02:40	0	0	0	5.753	20.89	2.544	1.933	200
02/07/2013 02:50	0	0	0	5.955	19.75	2.867	2.225	201
02/07/2013 03:00	0	0.027	0	6.491	17.67	3.328	2.723	203
02/07/2013 03:10	0	0.001	0	5.891	17.58	2.258	1.696	205
02/07/2013 03:20	0	0.011	0	5.4	17.26	3.01	2.418	206
02/07/2013 03:30	0	0.013	0	4.317	18.24	3.459	2.805	215
02/07/2013 03:40	0	0.026	0	4.013	19.01	4.765	3.65	219
02/07/2013 03:50	0	0	0	3.908	19.19	4.511	3.423	220
02/07/2013 04:00	0	0.022	0	3.511	18.93	4.489	3.363	223
02/07/2013 04:10	0	0.018	0	3.187	18.68	4.162	3.168	224
02/07/2013 04:20	0	0.043	0	2.77	19.08	3.3	2.357	227
02/07/2013 04:30	0	0.001	0	2.498	19.06	2.635	1.928	222
02/07/2013 04:40	0	0.031	0	2.384	19.13	2.621	1.825	227
02/07/2013 04:50	0	0.004	0	2.374	19.2	2.851	2.012	230
02/07/2013 05:00	0	0.062	0	2.28	18.8	3.213	2.143	232
02/07/2013 05:10	0	0.064	0	2.009	19.04	2.537	1.698	236
02/07/2013 05:20	0	0.014	0	1.94	19.39	2.505	1.738	237
02/07/2013 05:30	0	0.036	0	2.024	19.49	2.814	2.008	241
02/07/2013 05:40	0	0.036	0	2.403	18.66	3.168	2.139	247
02/07/2013 05:50	0	0.055	0	1.756	18.39	2.825	2.064	235
02/07/2013 06:00	0	0.025	0	1.116	19.29	2.833	2.022	234
02/07/2013 06:10	0	0.025	0	1.221	19.04	2.378	1.683	234
02/07/2013 06:20	0	0.029	0	1.097	18.82	2.256	1.693	226
02/07/2013 06:30	0	0.076	0	1.152	18.32	2.377	1.657	206
02/07/2013 06:40	0	0.032	0	2.783	17.1	3.29	2.731	201
02/07/2013 06:50	0	0.033	0	2.156	17.6	2.517	1.869	222
02/07/2013 07:00	0	0.081	0	1.068	19.03	2.893	2.035	232
02/07/2013 07:10	0	0.02	0	1.038	19.4	2.855	1.838	236
02/07/2013 07:20	0.128	0.011	0.261	1.222	18.47	3.324	2.377	228
02/07/2013 07:30	4.711	2.03	4.667	1.155	18.15	3.414	2.508	219
02/07/2013 07:40	31.09	255.5	13.55	1.407	17.78	3.395	2.607	217
02/07/2013 07:50	61.98	431.8	20.39	1.538	17.47	3.219	2.462	211
02/07/2013 08:00	95.1	534.8	26.14	1.877	16.99	3.254	2.509	217
02/07/2013 08:10	130.7	616.8	30.79	2.635	16.1	3.128	2.664	210
02/07/2013 08:20	168.1	682.5	34.93	4.102	14.88	3.72	2.855	208
02/07/2013 08:30	205.5	734.6	38.2	5.401	13.66	3.584	2.948	205
02/07/2013 08:40	242.9	775	41.28	7.298	11.83	2.968	2.522	202
02/07/2013 08:50	279	806	43.61	8.22	11.11	2.968	2.716	202
02/07/2013 09:00	314.9	832	46.24	8.97	10.92	2.966	2.683	201
02/07/2013 09:10	350.4	855	48.14	10.5	9.89	2.827	2.388	205
02/07/2013 09:20	385.2	874	50.5	11.63	8.75	3.073	2.677	209
02/07/2013 09:30	419	893	51.15	12.26	8.13	3.472	3.108	207
02/07/2013 09:40	451.9	911	51.68	13.02	7.72	3.042	2.789	202
02/07/2013 09:50	483.6	925	52.68	14.08	7.368	3.213	3.017	198
02/07/2013 10:00	513.5	934	54.36	14.71	7.597	3.132	2.954	199
02/07/2013 10:10	543.4	946	55.47	15.69	7.051	2.784	2.686	198
02/07/2013 10:20	571.2	956	56.17	16.85	6.296	2.754	2.692	191
02/07/2013 10:30	596	958	58.77	17.55	6.037	2.695	2.63	187
02/07/2013 10:40	621.8	972	57.13	18.37	5.703	2.367	2.287	184
02/07/2013 10:50	644.5	980	57.03	18.98	5.589	2.144	2.1	181
02/07/2013 11:00	663.2	969	64.72	19.57	5.45	1.688	1.643	185
02/07/2013 11:10	685.4	994	55.47	20.51	5.284	1.339	1.323	202
02/07/2013 11:20	703	999	55.36	21.22	5.287	1.195	1.084	228
02/07/2013 11:30	717.8	1003	54.48	21.92	4.953	1.04	1.065	192
02/07/2013 11:40	731.1	1007	53.44	22.68	4.988	0.614	0.584	279
02/07/2013 11:50	743.5	1010	53.25	22.96	4.872	0.936	0.978	3
02/07/2013 12:00	754.7	1013	53.3	24.09	4.647	1.511	1.405	290
02/07/2013 12:10	762	1014	52.52	24.4	4.503	0.847	0.846	295
02/07/2013 12:20	769.5	1018	52.06	24.72	4.371	1.866	1.677	334
02/07/2013 12:30	774.8	1018	53	24.69	4.507	2.063	1.833	346
02/07/2013 12:40	778	1020	53.1	24.5	4.567	1.976	1.781	9
02/07/2013 12:50	779.4	1023	52.73	25.24	4.273	2.743	2.369	351
02/07/2013 13:00	777.2	1021	53.26	25.05	4.245	3.093	2.689	4
02/07/2013 13:10	773.9	1020	53.43	25.37	4.071	3.018	2.722	15
02/07/2013 13:20	768.8	1019	53.72	25.59	3.894	3.503	3.122	23
02/07/2013 13:30	762.3	1019	53.62	25.91	3.606	3.907	3.413	8
02/07/2013 13:40	753.9	1019	52.96	26.01	3.573	3.811	3.396	21
02/07/2013 13:50	742.2	1016	52.48	26.21	3.527	4.171	3.802	22
02/07/2013 14:00	728.7	1014	51.9	26.97	3.033	3.873	3.325	9
02/07/2013 14:10	714.4	1011	51.82	27.35	2.734	3.885	3.482	12
02/07/2013 14:20	696.7	1007	51.13	27.15	2.983	4.031	3.693	19
02/07/2013 14:30	679	1004	50.47	27.1	2.622	3.791	3.41	21
02/07/2013 14:40	658.1	998	50.42	27.28	2.544	3.98	3.621	20
02/07/2013 14:50	635.1	991	49.94	27.73	2.496	4.11	3.624	10
02/07/2013 15:00	610.1	982	49.49	27.89	2.428	4.196	3.612	7
02/07/2013 15:10	582.6	969	49.9	27.66	2.49	4.558	3.94	11
02/07/2013 15:20	555	957	50.12	27.83	2.319	4.961	4.277	12
02/07/2013 15:30	526.6	946	50.11	27.68	2.351	5.295	4.754	14
02/07/2013 15:40	496.6	933	50.25	27.58	2.675	6.852	6.268	18
02/07/2013 15:50	464.9	919	48.85	27.46	2.724	7.001	6.314	20
02/07/2013 16:00	431.3	901	48.28	27.29	2.875	6.968	6.315	16
02/07/2013 16:10	397.6	883	46.95	27.01	3.047	6.641	6.303	22
02/07/2013 16:20	363.1	864	45.69	26.92	3.147	6.752	6.301	23
02/07/2013 16:30	327.7	840	44.25	26.77	3.277	6.993	6.386	19
02/07/2013 16:40	290.8	810	42.54	26.65	3.729	7.187	6.486	17
02/07/2013 16:50	253.1	772.9	40.59	26.22	3.922	7.403	6.939	22
02/07/2013 17:00	216.4	734.4	38.12	26.04	3.886	7.214	6.588	18
